test/loss,test/Accuracy,test/BalancedAccuracy
1.3506940603256226,0.7313346862792969,0.7140741944313049
1.3460869789123535,0.7376765608787537,0.7208942770957947
1.3475929498672485,0.7379648089408875,0.7201724052429199
1.3494025468826294,0.7350821495056152,0.7193136811256409
1.350345253944397,0.7339290976524353,0.7184047102928162
1.3470715284347534,0.7345055937767029,0.7178106307983398
1.3460639715194702,0.7356587052345276,0.7197651863098145
1.3486599922180176,0.7359469532966614,0.7201727628707886
1.3476283550262451,0.7330642938613892,0.7202537059783936
1.3464086055755615,0.7290285229682922,0.7135305404663086
1.346705436706543,0.7362352013587952,0.7194235324859619
1.3468387126922607,0.7350821495056152,0.7188017964363098
1.3476266860961914,0.7345055937767029,0.7200412154197693
1.3488495349884033,0.7347939014434814,0.7165645360946655
1.348896861076355,0.7342173457145691,0.7196027040481567
1.348583459854126,0.7356587052345276,0.7204800248146057
1.3477036952972412,0.7347939014434814,0.7179640531539917
1.3481686115264893,0.7368117570877075,0.7202486991882324
1.3462263345718384,0.7345055937767029,0.7161238193511963
1.3518129587173462,0.7324877381324768,0.715207576751709
1.3450735807418823,0.7345055937767029,0.7169259190559387
1.3472388982772827,0.7327760457992554,0.7158085107803345
1.3514511585235596,0.7316229343414307,0.716535210609436
1.3484448194503784,0.7324877381324768,0.7148926258087158
1.3468453884124756,0.7339290976524353,0.7182283997535706
1.3467432260513306,0.7356587052345276,0.7217289805412292
1.3482261896133423,0.7350821495056152,0.7195426225662231
1.3428716659545898,0.7347939014434814,0.719563364982605
1.3490041494369507,0.7342173457145691,0.7187567949295044
1.3477309942245483,0.7307581305503845,0.7131223678588867
1.3490407466888428,0.7347939014434814,0.7183239459991455
1.349186658859253,0.7342173457145691,0.7194225788116455
