test/loss,test/Accuracy,test/BalancedAccuracy
1.3506940603256226,0.7313346862792969,0.7140741944313049
1.3460869789123535,0.7376765608787537,0.7208942770957947
1.3475929498672485,0.7379648089408875,0.7201724052429199
1.3494025468826294,0.7350821495056152,0.7193136811256409
1.350345253944397,0.7339290976524353,0.7184047102928162
1.3470715284347534,0.7345055937767029,0.7178106307983398
1.3460639715194702,0.7356587052345276,0.7197651863098145
1.3486599922180176,0.7359469532966614,0.7201727628707886
1.3476283550262451,0.7330642938613892,0.7202537059783936
1.3464086055755615,0.7290285229682922,0.7135305404663086
1.346705436706543,0.7362352013587952,0.7194235324859619
