test/Accuracy,test/BalancedAccuracy
0.8172383904457092,0.7794345617294312
0.8748918771743774,0.8475313186645508
0.896511971950531,0.8749071955680847
0.9106370806694031,0.8914428353309631
0.917843759059906,0.900154709815979
0.9210147261619568,0.9028400182723999
0.9241856336593628,0.9093921184539795
0.9247621893882751,0.9101895093917847
0.9287979006767273,0.9148383140563965
0.9311040639877319,0.9177370071411133
0.9287979006767273,0.9124696254730225
