test/loss,test/Accuracy,test/BalancedAccuracy
3.3462576866149902,0.5802825093269348,0.5433943271636963
2.2557365894317627,0.6860767006874084,0.6583476066589355
1.7262507677078247,0.721245288848877,0.699365496635437
1.4102554321289062,0.7445949912071228,0.7216020822525024
1.2597346305847168,0.7616027593612671,0.7402725219726562
1.1368873119354248,0.7653502225875854,0.7461568713188171
1.0563414096832275,0.7763044238090515,0.7557519674301147
1.0096306800842285,0.7786105275154114,0.7583556175231934
0.9900680780410767,0.7797636389732361,0.7591816186904907
0.9710819721221924,0.7803401350975037,0.7610974907875061
0.9467523097991943,0.7837993502616882,0.7619014978408813
