test/loss,test/Accuracy,test/BalancedAccuracy
1.987253189086914,0.7422888278961182,0.7123702764511108
1.9940481185913086,0.7483424544334412,0.7190684676170349
1.9791414737701416,0.7480542063713074,0.7178362607955933
1.9039362668991089,0.7471894025802612,0.7168813943862915
1.8949987888336182,0.7633323669433594,0.7340843081474304
1.9400405883789062,0.7558374404907227,0.7246077060699463
1.8807629346847534,0.7506486177444458,0.7222592830657959
1.9662680625915527,0.7469010949134827,0.716781497001648
1.967249870300293,0.7561256885528564,0.7280117273330688
1.9716776609420776,0.7497838139533997,0.7214050889015198
1.9066649675369263,0.7543960809707642,0.7289542555809021
2.044203758239746,0.7483424544334412,0.7212449312210083
1.8050053119659424,0.748630702495575,0.7195320129394531
1.9815144538879395,0.7494955062866211,0.7217113971710205
1.9300817251205444,0.7483424544334412,0.7225075364112854
1.8757174015045166,0.753531277179718,0.722941517829895
1.9720524549484253,0.7515134215354919,0.7200066447257996
2.0193679332733154,0.7483424544334412,0.7187345623970032
1.9114022254943848,0.7529547214508057,0.7248145341873169
1.9250179529190063,0.7532430291175842,0.7285146713256836
1.8542826175689697,0.7520899176597595,0.7219089269638062
